="Run 131: Payoff",44.4718511478
="Run 131: Perception Delay Fraction Beta",0.37815
="Run 131: Temperature Adjustment Fraction Alpha",0.78165
="Run 132: Payoff",76.158304033
="Run 132: Perception Delay Fraction Beta",0.25795
="Run 132: Temperature Adjustment Fraction Alpha",0.93775
="Run 133: Payoff",17.4683295203
="Run 133: Perception Delay Fraction Beta",0.66365
="Run 133: Temperature Adjustment Fraction Alpha",0.56355
="Run 134: Payoff",45.6843588641
="Run 134: Perception Delay Fraction Beta",0.37305
="Run 134: Temperature Adjustment Fraction Alpha",0.79525
="Run 135: Payoff",21.206682713
="Run 135: Perception Delay Fraction Beta",0.40375
="Run 135: Temperature Adjustment Fraction Alpha",0.32615
="Run 136: Payoff",28.1307745986
="Run 136: Perception Delay Fraction Beta",0.59215
="Run 136: Temperature Adjustment Fraction Alpha",0.85735
="Run 137: Payoff",50.2047642204
="Run 137: Perception Delay Fraction Beta",0.26005
="Run 137: Temperature Adjustment Fraction Alpha",0.49385
="Run 138: Payoff",33.0721416341
="Run 138: Perception Delay Fraction Beta",0.45855
="Run 138: Temperature Adjustment Fraction Alpha",0.70395
="Run 139: Payoff",50.2286664693
="Run 139: Perception Delay Fraction Beta",0.21665
="Run 139: Temperature Adjustment Fraction Alpha",0.36165
="Run 140: Payoff",20.3808112604
="Run 140: Perception Delay Fraction Beta",0.78815
="Run 140: Temperature Adjustment Fraction Alpha",0.88875
="Run 141: Payoff",19.0447756348
="Run 141: Perception Delay Fraction Beta",0.26095
="Run 141: Temperature Adjustment Fraction Alpha",0.05085
="Run 142: Payoff",12.9473435755
="Run 142: Perception Delay Fraction Beta",0.47965
="Run 142: Temperature Adjustment Fraction Alpha",0.10285
="Run 143: Payoff",27.6665408189
="Run 143: Perception Delay Fraction Beta",0.39195
="Run 143: Temperature Adjustment Fraction Alpha",0.42925
="Run 144: Payoff",24.3564863913
="Run 144: Perception Delay Fraction Beta",0.54955
="Run 144: Temperature Adjustment Fraction Alpha",0.62805
="Run 145: Payoff",24.6646930749
="Run 145: Perception Delay Fraction Beta",0.45985
="Run 145: Temperature Adjustment Fraction Alpha",0.47985
="Run 146: Payoff",68.4418845017
="Run 146: Perception Delay Fraction Beta",0.16165
="Run 146: Temperature Adjustment Fraction Alpha",0.34645
="Run 147: Payoff",10.0787838571
="Run 147: Perception Delay Fraction Beta",0.52435
="Run 147: Temperature Adjustment Fraction Alpha",0.19385
="Run 148: Payoff",41.8623664383
="Run 148: Perception Delay Fraction Beta",0.36675
="Run 148: Temperature Adjustment Fraction Alpha",0.67845
="Run 149: Payoff",17.7014906642
="Run 149: Perception Delay Fraction Beta",0.67595
="Run 149: Temperature Adjustment Fraction Alpha",0.58885
="Run 150: Payoff",10.1300377022
="Run 150: Perception Delay Fraction Beta",0.77265
="Run 150: Temperature Adjustment Fraction Alpha",0.38605
="Run 151: Payoff",7.84512745446
="Run 151: Perception Delay Fraction Beta",0.85875
="Run 151: Temperature Adjustment Fraction Alpha",0.30055
="Run 152: Payoff",32.6266450811
="Run 152: Perception Delay Fraction Beta",0.54315
="Run 152: Temperature Adjustment Fraction Alpha",0.91415
="Run 153: Payoff",11.9136110198
="Run 153: Perception Delay Fraction Beta",0.89835
="Run 153: Temperature Adjustment Fraction Alpha",0.14885
="Run 154: Payoff",68.7875241911
="Run 154: Perception Delay Fraction Beta",0.26465
="Run 154: Temperature Adjustment Fraction Alpha",0.83135
="Run 155: Payoff",40.8506810127
="Run 155: Perception Delay Fraction Beta",0.37645
="Run 155: Temperature Adjustment Fraction Alpha",0.68415
="Run 156: Payoff",67.8399338548
="Run 156: Perception Delay Fraction Beta",0.75495
="Run 156: Temperature Adjustment Fraction Alpha",0.00835
="Run 157: Payoff",170.72866699
="Run 157: Perception Delay Fraction Beta",0.12155
="Run 157: Temperature Adjustment Fraction Alpha",0.96275
="Run 158: Payoff",53.6228616032
="Run 158: Perception Delay Fraction Beta",0.30275
="Run 158: Temperature Adjustment Fraction Alpha",0.70925
="Run 159: Payoff",57.7368765734
="Run 159: Perception Delay Fraction Beta",0.23575
="Run 159: Temperature Adjustment Fraction Alpha",0.51505
="Run 160: Payoff",16.6651644314
="Run 160: Perception Delay Fraction Beta",0.74975
="Run 160: Temperature Adjustment Fraction Alpha",0.64415
="Run 161: Payoff",15.5677147933
="Run 161: Perception Delay Fraction Beta",0.62435
="Run 161: Temperature Adjustment Fraction Alpha",0.45005
="Run 162: Payoff",8.43611300338
="Run 162: Perception Delay Fraction Beta",0.74245
="Run 162: Temperature Adjustment Fraction Alpha",0.26405
="Run 163: Payoff",15.6278820112
="Run 163: Perception Delay Fraction Beta",0.91635
="Run 163: Temperature Adjustment Fraction Alpha",0.81385
="Run 164: Payoff",154.423252714
="Run 164: Perception Delay Fraction Beta",0.04595
="Run 164: Temperature Adjustment Fraction Alpha",0.13655
="Run 165: Payoff",8.43005499318
="Run 165: Perception Delay Fraction Beta",0.77595
="Run 165: Temperature Adjustment Fraction Alpha",0.29465
="Run 166: Payoff",101.100406307
="Run 166: Perception Delay Fraction Beta",0.10325
="Run 166: Temperature Adjustment Fraction Alpha",0.29045
="Run 167: Payoff",11.9543545908
="Run 167: Perception Delay Fraction Beta",0.89245
="Run 167: Temperature Adjustment Fraction Alpha",0.57835
="Run 168: Payoff",11.626666072
="Run 168: Perception Delay Fraction Beta",0.70685
="Run 168: Temperature Adjustment Fraction Alpha",0.39405
="Run 169: Payoff",8.1767177314
="Run 169: Perception Delay Fraction Beta",0.93085
="Run 169: Temperature Adjustment Fraction Alpha",0.39305
="Run 170: Payoff",35.307317601
="Run 170: Perception Delay Fraction Beta",0.20785
="Run 170: Temperature Adjustment Fraction Alpha",0.20995
="Run 171: Payoff",183.657347101
="Run 171: Perception Delay Fraction Beta",0.10255
="Run 171: Temperature Adjustment Fraction Alpha",0.80255
="Run 172: Payoff",69.3617895463
="Run 172: Perception Delay Fraction Beta",0.23755
="Run 172: Temperature Adjustment Fraction Alpha",0.69665
="Run 173: Payoff",10.8967726748
="Run 173: Perception Delay Fraction Beta",0.67395
="Run 173: Temperature Adjustment Fraction Alpha",0.34005
="Run 174: Payoff",19.4634810913
="Run 174: Perception Delay Fraction Beta",0.62295
="Run 174: Temperature Adjustment Fraction Alpha",0.58025
="Run 175: Payoff",13.2125874666
="Run 175: Perception Delay Fraction Beta",0.79475
="Run 175: Temperature Adjustment Fraction Alpha",0.54175
="Run 176: Payoff",189.65954468
="Run 176: Perception Delay Fraction Beta",0.07115
="Run 176: Temperature Adjustment Fraction Alpha",0.43185
="Run 177: Payoff",8.00370463991
="Run 177: Perception Delay Fraction Beta",0.81805
="Run 177: Temperature Adjustment Fraction Alpha",0.25925
="Run 178: Payoff",8.59819663896
="Run 178: Perception Delay Fraction Beta",0.89495
="Run 178: Temperature Adjustment Fraction Alpha",0.21865
="Run 179: Payoff",35.1024516994
="Run 179: Perception Delay Fraction Beta",0.22995
="Run 179: Temperature Adjustment Fraction Alpha",0.02355
="Run 180: Payoff",18.1521292374
="Run 180: Perception Delay Fraction Beta",0.40025
="Run 180: Temperature Adjustment Fraction Alpha",0.27005
="Run 181: Payoff",197.135424952
="Run 181: Perception Delay Fraction Beta",0.09115
="Run 181: Temperature Adjustment Fraction Alpha",0.73275
="Run 182: Payoff",53.058598732
="Run 182: Perception Delay Fraction Beta",0.34935
="Run 182: Temperature Adjustment Fraction Alpha",0.89345
="Run 183: Payoff",9.2819578112
="Run 183: Perception Delay Fraction Beta",0.92445
="Run 183: Temperature Adjustment Fraction Alpha",0.46005
="Run 184: Payoff",7.47910896409
="Run 184: Perception Delay Fraction Beta",0.93955
="Run 184: Temperature Adjustment Fraction Alpha",0.30315
="Run 185: Payoff",44.6474796228
="Run 185: Perception Delay Fraction Beta",0.34645
="Run 185: Temperature Adjustment Fraction Alpha",0.67735
="Run 186: Payoff",11.8738772571
="Run 186: Perception Delay Fraction Beta",0.93735
="Run 186: Temperature Adjustment Fraction Alpha",0.61815
="Run 187: Payoff",50.1876708657
="Run 187: Perception Delay Fraction Beta",0.34715
="Run 187: Temperature Adjustment Fraction Alpha",0.81105
="Run 188: Payoff",9.52441913423
="Run 188: Perception Delay Fraction Beta",0.70195
="Run 188: Temperature Adjustment Fraction Alpha",0.30525
="Run 189: Payoff",19.895751488
="Run 189: Perception Delay Fraction Beta",0.69185
="Run 189: Temperature Adjustment Fraction Alpha",0.70245
="Run 190: Payoff",7.8963526698
="Run 190: Perception Delay Fraction Beta",0.85845
="Run 190: Temperature Adjustment Fraction Alpha",0.30925
="Run 191: Payoff",53.5457559864
="Run 191: Perception Delay Fraction Beta",0.47205
="Run 191: Temperature Adjustment Fraction Alpha",0.01415
="Run 192: Payoff",14.4395747922
="Run 192: Perception Delay Fraction Beta",0.46855
="Run 192: Temperature Adjustment Fraction Alpha",0.08985
="Run 193: Payoff",17.1026817231
="Run 193: Perception Delay Fraction Beta",0.89545
="Run 193: Temperature Adjustment Fraction Alpha",0.87415
="Run 194: Payoff",29.8770253442
="Run 194: Perception Delay Fraction Beta",0.51625
="Run 194: Temperature Adjustment Fraction Alpha",0.74375
